Name,Year,Team,Position,Age,Games,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Rushing_Att,Rushing_Yds,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Fumbles_Lost,2PM,2PP,Fantasy_PPR,Fantasy_PPR_NextYear,Team_NextYear
Randall Cobb,2021,GNB,WR,31,12,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,39.0,28.0,375.0,5.0,1.0,0.0,0.0,93.6,81.7,GNB
Jalen Guyton,2021,LAC,WR,24,16,0.0,0.0,0.0,0.0,0.0,7.0,34.0,0.0,48.0,31.0,448.0,3.0,0.0,0.0,0.0,97.2,8.4,LAC
DeVante Parker,2021,MIA,WR,28,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,40.0,515.0,2.0,0.0,0.0,0.0,103.5,102.9,NWE
Laviska Shenault Jr.,2021,JAX,WR,23,16,0.0,0.0,0.0,0.0,0.0,11.0,41.0,0.0,100.0,63.0,619.0,0.0,1.0,0.0,0.0,127.0,72.7,CAR
DeAndre Carter,2021,WAS,WR,28,17,0.0,0.0,0.0,0.0,0.0,10.0,89.0,0.0,44.0,24.0,296.0,3.0,0.0,0.0,0.0,86.5,112.3,LAC
Freddie Swain,2021,SEA,WR,23,17,0.0,0.0,0.0,0.0,0.0,5.0,32.0,0.0,40.0,25.0,343.0,4.0,0.0,0.0,0.0,86.5,11.4,2TM
Marquez Valdes-Scantling,2021,GNB,WR,27,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,26.0,430.0,3.0,0.0,0.0,0.0,87.0,122.4,KAN
Josh Palmer,2021,LAC,WR,22,17,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,49.0,33.0,353.0,4.0,0.0,0.0,0.0,92.9,169.3,LAC
Jamison Crowder,2021,NYJ,WR,28,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,51.0,447.0,2.0,1.0,1.0,1.0,109.7,12.0,BUF
Zay Jones,2021,LVR,WR,26,17,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,70.0,47.0,546.0,1.0,1.0,0.0,0.0,105.9,198.1,JAX
Olamide Zaccheaus,2021,ATL,WR,24,17,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,53.0,31.0,406.0,3.0,0.0,0.0,0.0,89.8,110.0,ATL
Rashod Bateman,2021,BAL,WR,22,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,46.0,515.0,1.0,0.0,0.0,0.0,103.5,53.5,BAL
Jauan Jennings,2021,SFO,WR,24,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,24.0,282.0,5.0,0.0,0.0,0.0,82.2,82.6,SFO
Michael Gallup,2021,DAL,WR,25,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,35.0,445.0,2.0,0.0,0.0,0.0,91.5,105.4,DAL
Zach Pascal,2021,IND,WR,27,16,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,69.0,38.0,384.0,3.0,1.0,0.0,0.0,94.5,36.0,PHI
DeSean Jackson,2021,2TM,WR,35,16,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,34.0,20.0,454.0,2.0,1.0,0.0,0.0,75.8,24.3,BAL
Tre'Quan Smith,2021,NOR,WR,25,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,32.0,377.0,3.0,0.0,0.0,0.0,87.7,52.8,NOR
Rondale Moore,2021,ARI,WR,21,14,0.0,0.0,0.0,0.0,0.0,18.0,76.0,0.0,64.0,54.0,435.0,1.0,1.0,0.0,0.0,109.1,87.9,ARI
Jamal Agnew,2021,JAX,WR,26,10,0.0,0.0,0.0,0.0,0.0,7.0,111.0,1.0,39.0,24.0,229.0,1.0,0.0,0.0,0.0,76.0,70.3,JAX
Kenny Golladay,2021,NYG,WR,28,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,37.0,521.0,0.0,0.0,0.0,0.0,89.1,20.1,NYG
Josh Reynolds,2021,2TM,WR,26,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,29.0,396.0,2.0,0.0,0.0,0.0,80.6,103.9,DET
Keelan Cole,2021,NYJ,WR,28,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,28.0,449.0,1.0,0.0,0.0,0.0,78.9,30.1,LVR
Nico Collins,2021,HOU,WR,22,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,33.0,446.0,1.0,0.0,0.0,0.0,83.6,97.1,HOU
T.Y. Hilton,2021,IND,WR,32,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,23.0,331.0,3.0,0.0,0.0,0.0,74.1,19.1,DAL
Devin Duvernay,2021,BAL,WR,24,16,0.0,0.0,0.0,0.0,0.0,7.0,50.0,0.0,47.0,33.0,272.0,2.0,0.0,0.0,0.0,83.2,116.1,BAL
Julio Jones,2021,TEN,WR,32,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,31.0,434.0,1.0,0.0,0.0,0.0,80.4,70.4,TAM
Allen Robinson,2021,CHI,WR,28,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,38.0,410.0,1.0,0.0,1.0,0.0,87.0,84.9,LAR
Laquon Treadwell,2021,JAX,WR,26,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,33.0,434.0,1.0,0.0,0.0,0.0,82.4,10.2,SEA
Jerry Jeudy,2021,DEN,WR,22,10,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,56.0,38.0,467.0,0.0,0.0,0.0,0.0,85.0,204.2,DEN
Mack Hollins,2021,MIA,WR,28,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,223.0,4.0,0.0,0.0,0.0,60.3,154.2,LVR
Jalen Reagor,2021,PHI,WR,22,17,0.0,0.0,0.0,0.0,0.0,10.0,32.0,0.0,57.0,33.0,299.0,2.0,0.0,0.0,0.0,78.1,26.9,MIN
Demarcus Robinson,2021,KAN,WR,27,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,25.0,264.0,3.0,0.0,0.0,0.0,69.4,103.8,BAL
Chris Conley,2021,HOU,WR,29,16,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,37.0,22.0,323.0,2.0,1.0,0.0,0.0,64.6,8.6,2TM
Darius Slayton,2021,NYG,WR,24,13,0.0,0.0,0.0,0.0,0.0,1.0,-13.0,0.0,58.0,26.0,339.0,2.0,1.0,0.0,0.0,68.6,128.4,NYG
Kadarius Toney,2021,NYG,WR,22,10,1.0,3.0,19.0,0.0,0.0,3.0,6.0,0.0,57.0,39.0,420.0,0.0,0.0,0.0,0.0,82.4,57.3,2TM
Sammy Watkins,2021,BAL,WR,28,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,27.0,394.0,1.0,1.0,0.0,0.0,70.4,46.5,2TM
Sterling Shepard,2021,NYG,WR,28,7,0.0,0.0,0.0,0.0,0.0,1.0,-9.0,0.0,53.0,36.0,366.0,1.0,0.0,0.0,0.0,77.7,34.4,NYG
James Washington,2021,PIT,WR,25,15,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,44.0,24.0,285.0,2.0,0.0,0.0,0.0,65.8,0.0,DAL
Dan Arnold,2021,2TM,WR,26,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,35.0,408.0,0.0,1.0,1.0,0.0,75.8,22.5,JAX
Calvin Ridley,2021,ATL,WR,27,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,31.0,281.0,2.0,0.0,0.0,0.0,71.1,229.9,JAX
Damiere Byrd,2021,CHI,WR,28,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,26.0,329.0,1.0,1.0,1.0,0.0,64.9,51.8,ATL
Ashton Dulin,2021,IND,WR,24,17,0.0,0.0,0.0,0.0,0.0,3.0,32.0,0.0,22.0,13.0,173.0,2.0,0.0,0.0,0.0,51.5,42.5,IND
Marquise Goodwin,2021,CHI,WR,31,14,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,40.0,20.0,313.0,1.0,0.0,0.0,0.0,57.2,90.2,SEA
Lil'Jordan Humphrey,2021,NOR,WR,23,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,249.0,2.0,0.0,0.0,0.0,49.9,4.0,NWE
Tyler Johnson,2021,TAM,WR,23,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,36.0,360.0,0.0,0.0,0.0,0.0,72.0,0.0,HOU
Chris Moore,2021,HOU,WR,28,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,227.0,2.0,0.0,0.0,0.0,55.7,115.1,HOU
Chester Rogers,2021,TEN,WR,27,16,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,43.0,30.0,301.0,1.0,1.0,0.0,0.0,65.0,-2.0,CLE
Quintez Cephus,2021,DET,WR,23,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,204.0,2.0,0.0,1.0,0.0,49.4,3.5,DET
Rashard Higgins,2021,CLE,WR,27,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,24.0,275.0,1.0,0.0,0.0,0.0,57.5,0.0,CAR
Cam Sims,2021,WAS,WR,25,14,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,23.0,15.0,211.0,2.0,0.0,0.0,0.0,48.8,16.9,WAS
Isaiah McKenzie,2021,BUF,WR,26,15,0.0,0.0,0.0,0.0,0.0,9.0,47.0,1.0,26.0,20.0,178.0,1.0,1.0,0.0,0.0,52.5,119.8,BUF
Malik Turner,2021,DAL,WR,25,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,149.0,3.0,0.0,0.0,0.0,44.9,0.0,SFO
Brandon Zylstra,2021,CAR,WR,28,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,18.0,250.0,1.0,0.0,0.0,0.0,49.0,0.0,DET
John Ross,2021,NYG,WR,26,10,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,20.0,11.0,224.0,1.0,0.0,0.0,0.0,41.0,1.6,PHI
DJ Chark,2021,JAX,WR,25,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,154.0,2.0,0.0,0.0,0.0,34.4,98.2,DET
Ray-Ray McCloud,2021,PIT,WR,25,16,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,66.0,39.0,277.0,0.0,1.0,0.0,0.0,66.2,58.1,SFO
Kendall Hinton,2021,DEN,WR,24,16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,175.0,1.0,0.0,0.0,0.0,38.5,56.4,DEN
Ihmir Smith-Marsette,2021,MIN,WR,22,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,116.0,2.0,0.0,0.0,0.0,28.6,0.4,2TM
Anthony Schwartz,2021,CLE,WR,21,14,0.0,0.0,0.0,0.0,0.0,6.0,39.0,0.0,23.0,10.0,135.0,1.0,0.0,0.0,0.0,33.4,18.8,CLE
Parris Campbell,2021,IND,WR,24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,162.0,1.0,0.0,0.0,0.0,32.2,149.1,IND
Breshad Perriman,2021,TAM,WR,28,6,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,18.0,11.0,167.0,1.0,0.0,0.0,0.0,33.4,23.3,TAM
James Proche,2021,BAL,WR,25,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,202.0,0.0,0.0,0.0,0.0,36.2,12.2,BAL
JuJu Smith-Schuster,2021,PIT,WR,25,5,0.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,28.0,15.0,129.0,0.0,0.0,0.0,0.0,34.8,185.3,KAN
Noah Brown,2021,DAL,WR,25,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,16.0,184.0,0.0,0.0,0.0,0.0,34.4,114.5,DAL
D'Wayne Eskridge,2021,SEA,WR,24,10,0.0,0.0,0.0,0.0,0.0,4.0,59.0,0.0,20.0,10.0,64.0,1.0,0.0,0.0,0.0,28.3,13.8,SEA
KhaDarel Hodge,2021,DET,WR,26,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,13.0,157.0,0.0,0.0,1.0,0.0,30.7,41.2,ATL
Dyami Brown,2021,WAS,WR,22,15,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,0.0,25.0,12.0,165.0,0.0,0.0,0.0,0.0,28.1,32.8,WAS
N'Keal Harry,2021,NWE,WR,24,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,184.0,0.0,1.0,0.0,0.0,28.4,24.6,CHI
Marcus Johnson,2021,TEN,WR,27,7,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,19.0,9.0,160.0,0.0,0.0,0.0,0.0,24.8,18.9,NYG
Terrace Marshall Jr.,2021,CAR,WR,21,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,17.0,138.0,0.0,0.0,1.0,0.0,32.8,83.0,CAR
Kristian Wilkerson,2021,NWE,WR,24,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,42.0,2.0,0.0,0.0,0.0,20.2,0.0,LVR
Dante Pettis,2021,NYG,WR,26,3,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,87.0,1.0,0.0,0.0,0.0,25.3,65.2,CHI
Trent Sherfield,2021,SFO,WR,25,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,87.0,1.0,0.0,0.0,0.0,23.7,83.7,MIA
Scott Miller,2021,TAM,WR,24,9,0.0,0.0,0.0,0.0,0.0,2.0,43.0,1.0,9.0,5.0,38.0,0.0,0.0,0.0,0.0,19.1,42.3,TAM
Ty Montgomery,2021,NOR,WR,28,14,0.0,0.0,0.0,0.0,0.0,15.0,44.0,0.0,26.0,16.0,95.0,0.0,0.0,0.0,0.0,29.9,10.3,NWE
Denzel Mims,2021,NYJ,WR,24,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8.0,133.0,0.0,0.0,0.0,0.0,21.3,29.6,NYJ
Ben Skowronek,2021,LAR,WR,24,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0,133.0,0.0,0.0,0.0,0.0,24.3,84.3,LAR
Tom Kennedy,2021,DET,WR,25,12,1.0,1.0,75.0,1.0,0.0,0.0,0.0,0.0,10.0,6.0,54.0,0.0,0.0,0.0,0.0,18.4,22.1,DET
Phillip Dorsett,2021,3TM,WR,28,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,7.0,110.0,0.0,0.0,0.0,0.0,18.0,51.7,HOU
Dez Fitzpatrick,2021,TEN,WR,24,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,49.0,1.0,0.0,0.0,0.0,15.9,0.0,TEN
Collin Johnson,2021,NYG,WR,24,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,105.0,0.0,0.0,0.0,0.0,21.5,2.1,CHI
Jeff Smith,2021,NYJ,WR,24,12,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,17.0,8.0,113.0,0.0,0.0,0.0,0.0,19.2,21.4,NYJ
Equanimeous St. Brown,2021,GNB,WR,25,13,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,17.0,9.0,98.0,0.0,0.0,0.0,0.0,20.2,64.7,CHI
Trinity Benson,2021,DET,WR,24,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,103.0,0.0,0.0,0.0,0.0,20.3,0.0,DET
Shi Smith,2021,CAR,WR,23,6,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,11.0,6.0,104.0,0.0,0.0,0.0,0.0,16.1,61.6,CAR
Josh Gordon,2021,KAN,WR,30,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,32.0,1.0,0.0,0.0,0.0,14.2,0.0,TEN
Anthony Miller,2021,2TM,WR,27,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,25.0,1.0,0.0,0.0,0.0,14.5,2.6,BAL
Dezmon Patmon,2021,IND,WR,23,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,21.0,1.0,0.0,0.0,0.0,10.1,4.4,IND
Preston Williams,2021,MIA,WR,24,8,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,16.0,6.0,71.0,0.0,0.0,0.0,0.0,13.8,0.0,CAR
KJ Hamler,2021,DEN,WR,22,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,74.0,0.0,0.0,0.0,0.0,12.4,25.8,DEN
Andre Roberts,2021,2TM,WR,33,16,0.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,2.0,1.0,35.0,0.0,2.0,0.0,0.0,8.4,0.0,CAR
C.J. Board,2021,NYG,WR,28,6,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,4.0,51.0,0.0,0.0,0.0,0.0,9.7,1.6,TEN
Alex Erickson,2021,CAR,WR,29,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,55.0,0.0,0.0,0.0,0.0,8.5,0.0,WAS
Penny Hart,2021,SEA,WR,25,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,59.0,0.0,0.0,0.0,0.0,12.9,5.0,SEA
Dax Milne,2021,WAS,WR,22,13,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.0,9.0,83.0,0.0,1.0,0.0,0.0,15.4,15.7,WAS
Jason Moore,2021,LAC,WR,26,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,56.0,0.0,0.0,0.0,0.0,8.6,1.5,LAC
Brandon Powell,2021,LAR,WR,26,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,47.6,LAR
Amari Rodgers,2021,GNB,WR,22,16,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,8.0,4.0,45.0,0.0,0.0,0.0,0.0,9.6,39.1,2TM
Jaelon Darden,2021,TAM,WR,22,9,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,12.0,6.0,43.0,0.0,0.0,0.0,0.0,11.4,4.8,2TM
Mike Thomas,2021,CIN,WR,27,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,52.0,0.0,0.0,0.0,0.0,10.2,7.8,CIN
Pharoh Cooper,2021,NYG,WR,26,8,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,11.0,4.0,33.0,0.0,0.0,0.0,0.0,7.6,4.1,ARI
Greg Dortch,2021,ARI,WR,23,5,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,3.0,3.0,15.0,0.0,0.0,0.0,0.0,6.9,113.1,ARI
D.J. Montgomery,2021,NYJ,WR,25,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,36.0,0.0,0.0,0.0,0.0,6.6,14.6,IND
Gunner Olszewski,2021,NWE,WR,25,16,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,3.0,2.0,31.0,0.0,0.0,0.0,0.0,6.0,12.2,PIT
Curtis Samuel,2021,WAS,WR,25,5,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,9.0,6.0,27.0,0.0,0.0,0.0,0.0,9.8,176.3,WAS
Willie Snead,2021,2TM,WR,29,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,38.0,0.0,0.0,0.0,0.0,7.8,0.0,SFO
Trent Taylor,2021,CIN,WR,27,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,41.0,0.0,0.0,0.0,0.0,6.1,11.7,CIN
Kevin White,2021,NOR,WR,29,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,38.0,0.0,0.0,0.0,0.0,4.8,9.4,NOR
Juwann Winfree,2021,GNB,WR,25,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,58.0,0.0,1.0,0.0,0.0,11.8,2.7,GNB
Cody Hollister,2021,TEN,WR,28,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,33.0,0.0,0.0,0.0,0.0,7.3,8.4,TEN
Trenton Irwin,2021,CIN,WR,26,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,34.0,0.0,0.0,0.0,0.0,5.4,63.2,CIN
Jake Kumerow,2021,BUF,WR,29,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,28.0,0.0,0.0,0.0,0.0,4.8,10.4,BUF
Mike Strachan,2021,IND,WR,24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,26.0,0.0,0.0,0.0,0.0,4.6,8.9,IND
Cody White,2021,PIT,WR,23,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,33.0,0.0,0.0,0.0,0.0,8.3,1.2,PIT
Tyron Johnson,2021,2TM,WR,25,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,16.0,0.0,0.0,0.0,0.0,3.6,1.8,2TM
Marcus Kemp,2021,KAN,WR,26,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,24.0,0.0,0.0,0.0,0.0,4.4,0.0,KAN
Keith Kirkwood,2021,CAR,WR,27,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,17.0,0.0,0.0,0.0,0.0,4.7,3.8,NOR
David Sills V,2021,NYG,WR,25,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,17.0,0.0,0.0,0.0,0.0,3.7,21.6,NYG
Tylan Wallace,2021,BAL,WR,22,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,23.0,0.0,0.0,0.0,0.0,4.3,7.3,BAL
Miles Boykin,2021,BAL,WR,25,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.6,3.1,PIT
Keke Coutee,2021,IND,WR,24,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.5,1.0,IND
Frank Darby,2021,ATL,WR,24,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,14.0,0.0,0.0,0.0,0.0,2.4,2.5,ATL
Andy Isabella,2021,ARI,WR,25,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,2.3,4.2,2TM
Kirk Merritt,2021,MIA,WR,24,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,13.0,0.0,0.0,0.0,0.0,2.3,0.0,NOR
Stanley Morgan Jr.,2021,CIN,WR,25,17,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,2.0,11.0,0.0,0.0,0.0,0.0,3.4,0.0,CIN
Easop Winston,2021,NOR,WR,25,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.5,0.0,SEA
Tutu Atwell,2021,LAR,WR,22,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.2,LAR
Alex Bachman,2021,NYG,WR,25,3,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,6.1,LVR
Michael Bandy,2021,LAC,WR,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,LAC
John Brown,2021,3TM,WR,31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,BUF
Jalen Camp,2021,HOU,WR,23,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,HOU
Dan Chisena,2021,MIN,WR,24,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN
Tyrie Cleveland,2021,DEN,WR,24,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,DEN
River Cracraft,2021,SFO,WR,27,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,MIA
Simi Fehoko,2021,DAL,WR,24,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,DAL
Isaiah Hodgins,2021,BUF,WR,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.2,2TM
Mason Kinsey,2021,TEN,WR,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,TEN
Jordan Matthews,2021,SFO,WR,29,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR
David Moore,2021,2TM,WR,26,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,TAM
Steven Sims,2021,PIT,WR,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4,PIT
Matthew Slater,2021,NWE,WR,36,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NWE
Cody Thompson,2021,SEA,WR,25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,SEA
Austin Trammell,2021,ATL,WR,23,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,LAR
Justin Watson,2021,TAM,WR,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,KAN
Nsimba Webster,2021,CHI,WR,25,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,CHI
Racey McMath,2021,TEN,WR,22,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,0.0,1.0,0.0,0.0,0.8,6.4,TEN
