Name,Year,Team,Position,Age,Games,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Rushing_Att,Rushing_Yds,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Fumbles_Lost,2PM,2PP,Fantasy_PPR,Fantasy_PPR_NextYear,Team_NextYear
Samaje Perine,2022,CIN,RB,27,16,0.0,0.0,0.0,0.0,0.0,95.0,394.0,2.0,51.0,38.0,287.0,4.0,0.0,0.0,0.0,142.1,121.3,DEN
Brian Robinson Jr.,2022,WAS,RB,23,12,0.0,0.0,0.0,0.0,0.0,205.0,797.0,2.0,12.0,9.0,60.0,1.0,0.0,0.0,0.0,112.7,198.1,WAS
Breece Hall,2022,NYJ,RB,21,7,0.0,0.0,0.0,0.0,0.0,80.0,463.0,4.0,31.0,19.0,218.0,1.0,1.0,0.0,0.0,115.1,290.5,NYJ
Kareem Hunt,2022,CLE,RB,27,17,0.0,0.0,0.0,0.0,0.0,123.0,468.0,3.0,44.0,35.0,210.0,1.0,0.0,0.0,0.0,126.8,118.5,CLE
Rachaad White,2022,TAM,RB,23,17,0.0,0.0,0.0,0.0,0.0,129.0,481.0,1.0,58.0,50.0,290.0,2.0,3.0,0.0,0.0,139.1,267.9,TAM
Kenyan Drake,2022,BAL,RB,28,12,0.0,0.0,0.0,0.0,0.0,109.0,482.0,4.0,26.0,17.0,89.0,1.0,0.0,0.0,0.0,104.1,3.1,2TM
Michael Carter,2022,NYJ,RB,23,16,0.0,0.0,0.0,0.0,0.0,114.0,402.0,3.0,54.0,41.0,288.0,0.0,1.0,0.0,0.0,126.0,58.8,2TM
James Cook,2022,BUF,RB,23,16,0.0,0.0,0.0,0.0,0.0,89.0,507.0,2.0,32.0,21.0,180.0,1.0,1.0,0.0,0.0,105.7,232.7,BUF
Clyde Edwards-Helaire,2022,KAN,RB,23,10,0.0,0.0,0.0,0.0,0.0,71.0,302.0,3.0,23.0,17.0,151.0,3.0,0.0,0.0,0.0,98.3,70.1,KAN
James Robinson,2022,2TM,RB,24,11,0.0,0.0,0.0,0.0,0.0,110.0,425.0,3.0,14.0,11.0,51.0,2.0,0.0,0.0,0.0,88.6,1.0,GNB
J.K. Dobbins,2022,BAL,RB,24,8,0.0,0.0,0.0,0.0,0.0,92.0,520.0,2.0,8.0,7.0,42.0,1.0,0.0,0.0,0.0,81.2,11.7,BAL
Damien Harris,2022,NWE,RB,25,11,0.0,0.0,0.0,0.0,0.0,106.0,462.0,3.0,23.0,17.0,97.0,0.0,0.0,0.0,0.0,90.9,19.0,BUF
Chuba Hubbard,2022,CAR,RB,23,15,0.0,0.0,0.0,0.0,0.0,95.0,466.0,2.0,17.0,14.0,171.0,0.0,1.0,0.0,0.0,87.7,182.5,CAR
Alexander Mattison,2022,MIN,RB,24,17,0.0,0.0,0.0,0.0,0.0,74.0,283.0,5.0,18.0,15.0,91.0,1.0,0.0,0.0,0.0,88.4,133.2,MIN
Kenneth Gainwell,2022,PHI,RB,23,17,0.0,0.0,0.0,0.0,0.0,53.0,240.0,4.0,29.0,23.0,169.0,0.0,0.0,0.0,0.0,87.9,97.4,PHI
Jaylen Warren,2022,PIT,RB,24,16,0.0,0.0,0.0,0.0,0.0,77.0,379.0,1.0,33.0,28.0,214.0,0.0,0.0,0.0,0.0,93.3,196.4,PIT
Melvin Gordon,2022,DEN,RB,29,10,0.0,0.0,0.0,0.0,0.0,90.0,318.0,2.0,32.0,25.0,223.0,0.0,2.0,0.0,0.0,87.1,19.7,BAL
Gus Edwards,2022,BAL,RB,27,9,0.0,0.0,0.0,0.0,0.0,87.0,433.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,59.3,187.0,BAL
Chase Edmonds,2022,2TM,RB,26,13,0.0,0.0,0.0,0.0,0.0,68.0,245.0,2.0,24.0,16.0,157.0,1.0,0.0,0.0,0.0,74.2,39.7,TAM
Darrell Henderson,2022,LAR,RB,25,10,0.0,0.0,0.0,0.0,0.0,70.0,283.0,3.0,22.0,17.0,102.0,0.0,0.0,0.0,0.0,73.5,43.5,LAR
Deon Jackson,2022,IND,RB,23,16,0.0,0.0,0.0,0.0,0.0,68.0,236.0,1.0,34.0,30.0,209.0,1.0,1.0,0.0,0.0,84.5,4.0,3TM
Zack Moss,2022,2TM,RB,25,13,0.0,0.0,0.0,0.0,0.0,93.0,456.0,1.0,13.0,11.0,39.0,0.0,1.0,0.0,0.0,64.5,169.6,IND
Joshua Kelley,2022,LAC,RB,25,13,0.0,0.0,0.0,0.0,0.0,69.0,287.0,2.0,25.0,14.0,101.0,0.0,0.0,0.0,0.0,64.8,61.7,LAC
Jamycal Hasty,2022,JAX,RB,26,17,0.0,0.0,0.0,0.0,0.0,46.0,194.0,2.0,26.0,20.0,126.0,1.0,0.0,0.0,0.0,70.0,0.0,2TM
Rashaad Penny,2022,SEA,RB,26,5,0.0,0.0,0.0,0.0,0.0,57.0,346.0,2.0,5.0,4.0,16.0,0.0,0.0,0.0,0.0,52.2,4.8,PHI
Zonovan Knight,2022,NYJ,RB,21,7,0.0,0.0,0.0,0.0,0.0,85.0,300.0,1.0,14.0,13.0,100.0,0.0,0.0,0.0,0.0,59.0,3.1,DET
Elijah Mitchell,2022,SFO,RB,24,5,0.0,0.0,0.0,0.0,0.0,45.0,279.0,2.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,43.6,47.5,SFO
Boston Scott,2022,PHI,RB,27,15,0.0,0.0,0.0,0.0,0.0,54.0,217.0,3.0,6.0,5.0,15.0,0.0,0.0,0.0,0.0,46.2,15.8,PHI
Matt Breida,2022,NYG,RB,27,17,0.0,0.0,0.0,0.0,0.0,54.0,220.0,1.0,25.0,20.0,118.0,0.0,0.0,0.0,0.0,59.8,46.9,NYG
Kyle Juszczyk,2022,SFO,FB,31,16,0.0,0.0,0.0,0.0,0.0,7.0,26.0,1.0,23.0,19.0,200.0,1.0,0.0,0.0,0.0,53.6,38.5,SFO
Raheem Blackshear,2022,CAR,RB,23,13,0.0,0.0,0.0,0.0,0.0,23.0,77.0,3.0,12.0,10.0,93.0,0.0,1.0,0.0,0.0,43.0,17.1,CAR
Jordan Mason,2022,SFO,RB,23,16,0.0,0.0,0.0,0.0,0.0,43.0,258.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8,44.7,SFO
Ty Johnson,2022,NYJ,RB,25,17,0.0,0.0,0.0,0.0,0.0,30.0,160.0,1.0,24.0,12.0,88.0,0.0,0.0,0.0,0.0,42.8,32.4,BUF
Justice Hill,2022,BAL,RB,25,15,0.0,0.0,0.0,0.0,0.0,49.0,262.0,0.0,12.0,12.0,58.0,0.0,1.0,0.0,0.0,42.0,109.3,BAL
Ameer Abdullah,2022,LVR,RB,29,17,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,32.0,25.0,211.0,1.0,0.0,0.0,0.0,54.1,41.0,LVR
DeeJay Dallas,2022,SEA,RB,24,15,0.0,1.0,0.0,0.0,1.0,35.0,186.0,0.0,19.0,17.0,126.0,0.0,0.0,0.0,0.0,46.2,8.2,SEA
Dare Ogunbowale,2022,HOU,RB,28,17,0.0,0.0,0.0,0.0,0.0,42.0,123.0,1.0,26.0,20.0,104.0,0.0,0.0,0.0,0.0,48.7,10.3,HOU
Malik Davis,2022,DAL,RB,24,12,0.0,0.0,0.0,0.0,0.0,38.0,161.0,1.0,7.0,6.0,63.0,0.0,0.0,0.0,0.0,34.4,0.0,DAL
Travis Homer,2022,SEA,RB,24,10,0.0,0.0,0.0,0.0,0.0,19.0,74.0,0.0,18.0,16.0,157.0,1.0,1.0,0.0,0.0,43.1,0.0,CHI
Javonte Williams,2022,DEN,RB,22,4,0.0,0.0,0.0,0.0,0.0,47.0,204.0,0.0,22.0,16.0,76.0,0.0,1.0,0.0,0.0,42.0,179.2,DEN
Gary Brightwell,2022,NYG,RB,23,17,0.0,0.0,0.0,0.0,0.0,31.0,141.0,1.0,8.0,5.0,39.0,0.0,0.0,0.0,0.0,29.0,11.6,NYG
Alec Ingold,2022,MIA,FB,26,17,0.0,0.0,0.0,0.0,0.0,6.0,8.0,1.0,23.0,15.0,105.0,1.0,0.0,0.0,0.0,38.3,24.9,MIA
Craig Reynolds,2022,DET,RB,26,9,0.0,0.0,0.0,0.0,0.0,23.0,102.0,0.0,10.0,9.0,116.0,0.0,0.0,0.0,0.0,30.8,29.6,DET
Kyren Williams,2022,LAR,RB,22,10,0.0,0.0,0.0,0.0,0.0,35.0,139.0,0.0,12.0,9.0,76.0,0.0,0.0,0.0,0.0,30.5,255.0,LAR
C.J. Ham,2022,MIN,FB,29,17,0.0,0.0,0.0,0.0,0.0,4.0,7.0,2.0,12.0,10.0,86.0,0.0,0.0,0.0,0.0,31.3,10.2,MIN
Avery Williams,2022,ATL,RB,24,17,0.0,0.0,0.0,0.0,0.0,22.0,109.0,1.0,14.0,13.0,61.0,0.0,1.0,0.0,0.0,34.0,0.0,ATL
Mike Boone,2022,DEN,RB,27,9,0.0,0.0,0.0,0.0,0.0,24.0,102.0,0.0,15.0,9.0,96.0,0.0,0.0,0.0,0.0,28.8,5.9,CAR
Pierre Strong,2022,NWE,RB,24,15,0.0,0.0,0.0,0.0,0.0,10.0,100.0,1.0,7.0,7.0,42.0,0.0,0.0,0.0,0.0,27.2,42.8,CLE
Jonathan Williams,2022,WAS,RB,28,13,0.0,0.0,0.0,0.0,0.0,37.0,152.0,0.0,10.0,7.0,40.0,0.0,0.0,0.0,0.0,26.2,-0.2,WAS
Brandon Bolden,2022,LVR,RB,32,16,0.0,0.0,0.0,0.0,0.0,17.0,66.0,0.0,9.0,9.0,57.0,1.0,0.0,0.0,0.0,27.3,11.1,LVR
Corey Clement,2022,ARI,RB,28,9,0.0,0.0,0.0,0.0,0.0,15.0,55.0,1.0,7.0,5.0,54.0,0.0,0.0,0.0,0.0,21.9,0.0,ARI
Hassan Haskins,2022,TEN,RB,23,15,0.0,0.0,0.0,0.0,0.0,25.0,93.0,0.0,12.0,11.0,57.0,0.0,0.0,0.0,0.0,26.0,32.8,LAC
Keaontay Ingram,2022,ARI,RB,23,12,0.0,0.0,0.0,0.0,0.0,27.0,60.0,1.0,5.0,4.0,21.0,0.0,0.0,0.0,0.0,18.1,14.0,ARI
Salvon Ahmed,2022,MIA,RB,24,12,0.0,0.0,0.0,0.0,0.0,12.0,64.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,14.2,42.9,MIA
Royce Freeman,2022,HOU,RB,26,4,0.0,0.0,0.0,0.0,0.0,41.0,117.0,0.0,8.0,6.0,33.0,0.0,1.0,0.0,0.0,19.0,46.2,LAR
Reggie Gilliam,2022,BUF,FB,25,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,69.0,1.0,0.0,0.0,0.0,20.9,1.3,BUF
Kevin Harris,2022,NWE,RB,22,5,0.0,0.0,0.0,0.0,0.0,18.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,21.3,NWE
Tyrion Davis-Price,2022,SFO,RB,22,6,0.0,0.0,0.0,0.0,0.0,34.0,99.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,2.1,SFO
Chris Evans,2022,CIN,RB,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,38.0,1.0,0.0,0.0,0.0,12.8,2.1,CIN
Darrynton Evans,2022,CHI,RB,24,6,0.0,0.0,0.0,0.0,0.0,14.0,64.0,0.0,1.0,1.0,33.0,0.0,0.0,0.0,0.0,10.7,30.0,2TM
Kene Nwangwu,2022,MIN,RB,24,17,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,2.0,2.0,21.0,0.0,0.0,0.0,0.0,11.5,1.3,MIN
Giovanni Ricci,2022,CAR,FB,26,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,100.0,0.0,0.0,0.0,0.0,18.0,1.2,CAR
Patrick Ricard,2022,BAL,FB,28,17,0.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,13.0,11.0,74.0,0.0,0.0,0.0,0.0,20.0,16.2,BAL
Tyler Badie,2022,DEN,RB,22,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,24.0,1.0,0.0,0.0,0.0,9.4,9.4,DEN
Jaret Patterson,2022,WAS,RB,23,3,0.0,0.0,0.0,0.0,0.0,17.0,78.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,LAC
Ke'Shawn Vaughn,2022,TAM,RB,25,15,0.0,0.0,0.0,0.0,0.0,17.0,53.0,0.0,4.0,3.0,19.0,0.0,0.0,0.0,0.0,10.2,6.4,TAM
Zamir White,2022,LVR,RB,23,14,0.0,0.0,0.0,0.0,0.0,17.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,73.9,LVR
Trayveon Williams,2022,CIN,RB,25,8,0.0,0.0,0.0,0.0,0.0,6.0,30.0,0.0,3.0,2.0,30.0,0.0,0.0,0.0,0.0,8.0,14.9,CIN
Julius Chestnut,2022,TEN,RB,22,6,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,3.0,3.0,41.0,0.0,0.0,0.0,0.0,8.3,0.0,TEN
Myles Gaskin,2022,MIA,RB,25,4,0.0,0.0,0.0,0.0,0.0,10.0,26.0,0.0,6.0,4.0,28.0,0.0,0.0,0.0,0.0,9.4,0.0,2TM
Tony Jones,2022,2TM,RB,25,6,0.0,0.0,0.0,0.0,0.0,10.0,24.0,0.0,8.0,5.0,30.0,0.0,0.0,0.0,0.0,10.4,32.2,2TM
Ronnie Rivers,2022,LAR,RB,23,8,0.0,0.0,0.0,0.0,0.0,9.0,21.0,0.0,5.0,5.0,29.0,0.0,0.0,0.0,0.0,10.0,20.1,LAR
Isaiah Spiller,2022,LAC,RB,21,6,0.0,0.0,0.0,0.0,0.0,18.0,41.0,0.0,3.0,3.0,13.0,0.0,0.0,0.0,0.0,8.4,19.0,LAC
Patrick Taylor,2022,GNB,RB,24,14,0.0,0.0,0.0,0.0,0.0,10.0,31.0,0.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,5.8,30.0,GNB
Dwayne Washington,2022,NOR,RB,28,12,0.0,0.0,0.0,0.0,0.0,11.0,38.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,5.5,0.0,DEN
Anthony McFarland Jr.,2022,PIT,RB,24,1,0.0,0.0,0.0,0.0,0.0,6.0,30.0,0.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,6.1,3.1,PIT
Jonathan Ward,2022,2TM,RB,25,8,0.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,5.2,1.1,TEN
Michael Burton,2022,KAN,FB,30,17,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,3.8,6.7,DEN
Ty Chandler,2022,MIN,RB,24,3,0.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,101.0,MIN
Troy Hairston,2022,HOU,FB,24,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,19.0,0.0,0.0,0.0,0.0,6.9,0.0,HOU
D'Ernest Johnson,2022,CLE,RB,26,15,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,5.4,34.8,JAX
Adam Prentice,2022,NOR,FB,25,11,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,3.0,3.0,9.0,0.0,0.0,0.0,0.0,4.8,2.4,NOR
Trey Sermon,2022,PHI,RB,23,2,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,20.3,IND
J.J. Taylor,2022,NWE,RB,24,1,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,2.7,6.4,HOU
Jason Cabinda,2022,DET,FB,26,8,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,1.9,0.0,DET
Jerome Ford,2022,CLE,RB,23,13,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,211.2,CLE
Godwin Igwebuike,2022,SEA,RB,28,5,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.7,0.0,2TM
Jakob Johnson,2022,LVR,FB,28,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,10.0,0.0,0.0,0.0,0.0,6.0,2.2,LVR
Devine Ozigbo,2022,DEN,RB,26,4,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.7,2.3,DET
Keith Smith,2022,ATL,FB,30,17,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,2.0,6.3,ATL
Alex Armah,2022,WAS,RB,28,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,WAS
Nick Bellore,2022,SEA,FB,33,16,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,SEA
Khari Blasingame,2022,CHI,FB,26,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,CHI
Rico Dowdle,2022,DAL,RB,24,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.5,DAL
Jake Funk,2022,2TM,RB,24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,IND
John Kelly,2022,CLE,RB,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAL
Qadree Ollison,2022,DAL,RB,26,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT
Jake Tonges,2022,CHI,FB,23,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SFO
Damien Williams,2022,ATL,RB,30,1,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.5,ARI
Christian McCaffrey,2023,SFO,RB,27,16,0.0,0.0,0.0,0.0,0.0,272.0,1459.0,14.0,83.0,67.0,564.0,7.0,2.0,0.0,0.0,391.3,47.8,SFO
Raheem Mostert,2023,MIA,RB,31,15,0.0,0.0,0.0,0.0,0.0,209.0,1012.0,18.0,32.0,25.0,175.0,3.0,1.0,0.0,0.0,267.7,70.9,MIA
Travis Etienne,2023,JAX,RB,24,17,0.0,0.0,0.0,0.0,0.0,267.0,1008.0,11.0,73.0,58.0,476.0,1.0,0.0,2.0,0.0,282.4,130.2,JAX
Kyren Williams,2023,LAR,RB,23,12,0.0,0.0,0.0,0.0,0.0,228.0,1144.0,12.0,48.0,32.0,206.0,3.0,2.0,1.0,0.0,255.0,272.1,LAR
Derrick Henry,2023,TEN,RB,29,17,2.0,3.0,14.0,2.0,0.0,280.0,1167.0,12.0,36.0,28.0,214.0,0.0,0.0,0.0,0.0,246.7,336.4,BAL
Joe Mixon,2023,CIN,RB,27,17,0.0,0.0,0.0,0.0,0.0,257.0,1034.0,9.0,64.0,52.0,376.0,3.0,0.0,1.0,0.0,267.0,240.5,HOU
Breece Hall,2023,NYJ,RB,22,17,0.0,0.0,0.0,0.0,0.0,223.0,994.0,5.0,95.0,76.0,591.0,4.0,0.0,1.0,0.0,290.5,240.9,NYJ
Rachaad White,2023,TAM,RB,24,17,0.0,0.0,0.0,0.0,0.0,272.0,990.0,6.0,70.0,64.0,549.0,3.0,2.0,0.0,0.0,267.9,199.6,TAM
David Montgomery,2023,DET,RB,26,14,0.0,0.0,0.0,0.0,0.0,219.0,1015.0,13.0,24.0,16.0,117.0,0.0,1.0,1.0,0.0,207.2,221.7,DET
Jahmyr Gibbs,2023,DET,RB,21,15,0.0,0.0,0.0,0.0,0.0,182.0,945.0,10.0,71.0,52.0,316.0,1.0,1.0,0.0,0.0,242.1,362.9,DET
James Cook,2023,BUF,RB,24,17,0.0,0.0,0.0,0.0,0.0,237.0,1122.0,2.0,54.0,44.0,445.0,4.0,2.0,0.0,0.0,232.7,266.7,BUF
Bijan Robinson,2023,ATL,RB,21,17,0.0,0.0,0.0,0.0,0.0,214.0,976.0,4.0,86.0,58.0,487.0,4.0,3.0,0.0,0.0,246.3,341.7,ATL
Saquon Barkley,2023,NYG,RB,26,14,0.0,0.0,0.0,0.0,0.0,247.0,962.0,6.0,60.0,41.0,280.0,4.0,2.0,1.0,0.0,223.2,355.3,PHI
James Conner,2023,ARI,RB,28,13,0.0,0.0,0.0,0.0,0.0,208.0,1040.0,7.0,33.0,27.0,165.0,2.0,0.0,0.0,0.0,201.5,253.8,ARI
Gus Edwards,2023,BAL,RB,28,17,0.0,0.0,0.0,0.0,0.0,198.0,810.0,13.0,13.0,12.0,180.0,0.0,2.0,1.0,0.0,187.0,64.1,LAC
Kenneth Walker III,2023,SEA,RB,23,15,0.0,0.0,0.0,0.0,0.0,219.0,905.0,8.0,37.0,29.0,259.0,1.0,0.0,0.0,0.0,199.4,181.2,SEA
Isiah Pacheco,2023,KAN,RB,24,14,0.0,0.0,0.0,0.0,0.0,205.0,935.0,7.0,49.0,44.0,244.0,2.0,1.0,0.0,0.0,213.9,56.9,KAN
Tony Pollard,2023,DAL,RB,26,17,0.0,0.0,0.0,0.0,0.0,252.0,1005.0,6.0,67.0,55.0,311.0,0.0,1.0,1.0,0.0,222.6,200.7,TEN
Jerome Ford,2023,CLE,RB,24,17,0.0,0.0,0.0,0.0,0.0,204.0,813.0,4.0,63.0,44.0,319.0,5.0,1.0,1.0,0.0,211.2,134.0,CLE
Najee Harris,2023,PIT,RB,25,17,0.0,0.0,0.0,0.0,0.0,255.0,1035.0,8.0,38.0,29.0,170.0,0.0,1.0,0.0,0.0,195.5,204.6,PIT
De'Von Achane,2023,MIA,RB,22,11,0.0,0.0,0.0,0.0,0.0,103.0,800.0,8.0,37.0,27.0,197.0,3.0,1.0,0.0,0.0,190.7,299.9,MIA
Brian Robinson Jr.,2023,WAS,RB,24,15,0.0,0.0,0.0,0.0,0.0,178.0,733.0,5.0,43.0,36.0,368.0,4.0,2.0,1.0,0.0,198.1,159.8,WAS
D'Andre Swift,2023,PHI,RB,24,16,0.0,0.0,0.0,0.0,0.0,229.0,1049.0,5.0,49.0,39.0,214.0,1.0,1.0,0.0,0.0,199.3,214.5,CHI
Alvin Kamara,2023,NOR,RB,28,13,0.0,0.0,0.0,0.0,0.0,180.0,694.0,5.0,86.0,75.0,466.0,1.0,0.0,3.0,0.0,233.0,265.3,NOR
Chuba Hubbard,2023,CAR,RB,24,17,0.0,0.0,0.0,0.0,0.0,238.0,902.0,5.0,44.0,39.0,233.0,0.0,0.0,0.0,0.0,182.5,241.6,CAR
Josh Jacobs,2023,LVR,RB,25,13,0.0,0.0,0.0,0.0,0.0,233.0,805.0,6.0,54.0,37.0,296.0,0.0,1.0,0.0,0.0,181.1,293.1,GNB
Zack Moss,2023,IND,RB,26,14,0.0,0.0,0.0,0.0,0.0,183.0,794.0,5.0,37.0,27.0,192.0,2.0,0.0,1.0,0.0,169.6,81.9,CIN
Devin Singletary,2023,HOU,RB,26,17,1.0,1.0,6.0,1.0,0.0,216.0,898.0,4.0,38.0,30.0,193.0,0.0,0.0,0.0,0.0,167.3,96.6,NYG
Jonathan Taylor,2023,IND,RB,24,10,0.0,0.0,0.0,0.0,0.0,169.0,741.0,7.0,23.0,19.0,153.0,1.0,0.0,0.0,0.0,156.4,244.7,IND
Jaylen Warren,2023,PIT,RB,25,17,0.0,0.0,0.0,0.0,0.0,149.0,784.0,4.0,74.0,61.0,370.0,0.0,2.0,0.0,0.0,196.4,124.1,PIT
Austin Ekeler,2023,LAC,RB,28,14,0.0,0.0,0.0,0.0,0.0,179.0,628.0,5.0,74.0,51.0,436.0,1.0,4.0,0.0,0.0,185.4,132.3,WAS
Javonte Williams,2023,DEN,RB,23,16,0.0,0.0,0.0,0.0,0.0,217.0,774.0,3.0,58.0,47.0,228.0,2.0,1.0,2.0,0.0,179.2,157.9,DEN
Ezekiel Elliott,2023,NWE,RB,28,17,0.0,0.0,0.0,0.0,0.0,184.0,642.0,3.0,65.0,51.0,313.0,2.0,1.0,0.0,0.0,174.5,57.5,DAL
Tyler Allgeier,2023,ATL,RB,23,17,0.0,0.0,0.0,0.0,0.0,186.0,683.0,4.0,23.0,18.0,193.0,1.0,0.0,1.0,0.0,137.6,106.2,ATL
Rhamondre Stevenson,2023,NWE,RB,25,12,0.0,0.0,0.0,0.0,0.0,156.0,619.0,4.0,51.0,38.0,238.0,0.0,1.0,0.0,0.0,145.7,175.9,NWE
Aaron Jones,2023,GNB,RB,29,11,0.0,0.0,0.0,0.0,0.0,142.0,656.0,2.0,43.0,30.0,233.0,1.0,1.0,0.0,0.0,134.9,241.6,MIN
Kareem Hunt,2023,CLE,RB,28,15,0.0,0.0,0.0,0.0,0.0,135.0,411.0,9.0,21.0,15.0,84.0,0.0,0.0,0.0,0.0,118.5,155.4,KAN
Alexander Mattison,2023,MIN,RB,25,16,0.0,0.0,0.0,0.0,0.0,180.0,700.0,0.0,44.0,30.0,192.0,3.0,2.0,0.0,0.0,133.2,137.4,LVR
Tyjae Spears,2023,TEN,RB,22,17,0.0,0.0,0.0,0.0,0.0,100.0,453.0,2.0,70.0,52.0,385.0,1.0,0.0,0.0,0.0,153.8,113.6,TEN
Khalil Herbert,2023,CHI,RB,25,12,0.0,0.0,0.0,0.0,0.0,132.0,611.0,2.0,31.0,20.0,134.0,1.0,1.0,1.0,0.0,112.5,31.5,2TM
Justice Hill,2023,BAL,RB,26,16,0.0,0.0,0.0,0.0,0.0,84.0,387.0,3.0,39.0,28.0,206.0,1.0,1.0,0.0,0.0,109.3,127.1,BAL
Ty Chandler,2023,MIN,RB,25,17,0.0,0.0,0.0,0.0,0.0,102.0,461.0,3.0,25.0,21.0,159.0,0.0,0.0,0.0,0.0,101.0,28.4,MIN
D'Onta Foreman,2023,CHI,RB,27,9,0.0,0.0,0.0,0.0,0.0,109.0,425.0,4.0,16.0,11.0,77.0,1.0,0.0,0.0,0.0,91.2,32.6,CLE
Antonio Gibson,2023,WAS,RB,25,16,0.0,0.0,0.0,0.0,0.0,65.0,265.0,1.0,59.0,48.0,389.0,2.0,2.0,0.0,0.0,127.4,103.4,NWE
Rico Dowdle,2023,DAL,RB,25,16,0.0,0.0,0.0,0.0,0.0,89.0,361.0,2.0,22.0,17.0,144.0,2.0,0.0,0.0,0.0,91.5,197.8,DAL
Jaleel McLaughlin,2023,DEN,RB,23,17,0.0,0.0,0.0,0.0,0.0,76.0,410.0,1.0,36.0,31.0,160.0,2.0,0.0,0.0,0.0,106.0,97.2,DEN
