Name,Year,Team,Position,Age,Games,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Rushing_Att,Rushing_Yds,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Fumbles_Lost,2PM,2PP,Fantasy_PPR,Fantasy_PPR_NextYear,Team_NextYear
Noah Togiai,2022,PHI,TE,25,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI
Charlie Woerner,2022,SFO,TE,25,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,SFO
Kenny Yeboah,2022,NYJ,TE,24,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,NYJ
Sam LaPorta,2023,DET,TE,22,17,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,120.0,86.0,889.0,10.0,0.0,2.0,0.0,239.3,174.6,DET
George Kittle,2023,SFO,TE,30,16,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,90.0,65.0,1020.0,6.0,0.0,0.0,0.0,203.2,236.6,SFO
Travis Kelce,2023,KAN,TE,34,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,93.0,984.0,5.0,1.0,0.0,0.0,219.4,195.4,KAN
T.J. Hockenson,2023,MIN,TE,26,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,95.0,960.0,5.0,1.0,0.0,0.0,219.0,86.5,MIN
David Njoku,2023,CLE,TE,27,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,81.0,882.0,6.0,2.0,0.0,0.0,201.2,148.5,CLE
Evan Engram,2023,JAX,TE,29,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,114.0,963.0,4.0,2.0,0.0,0.0,230.3,89.5,JAX
Taysom Hill,2023,NOR,TE,33,16,6.0,11.0,83.0,1.0,0.0,81.0,401.0,4.0,40.0,33.0,291.0,2.0,1.0,0.0,0.0,143.5,102.3,NOR
Cole Kmet,2023,CHI,TE,24,17,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,90.0,73.0,719.0,6.0,0.0,0.0,0.0,181.1,120.4,CHI
Jake Ferguson,2023,DAL,TE,24,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,71.0,761.0,5.0,0.0,0.0,0.0,177.1,104.4,DAL
Trey McBride,2023,ARI,TE,24,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,81.0,825.0,3.0,0.0,0.0,0.0,181.5,249.8,ARI
Dalton Schultz,2023,HOU,TE,27,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,59.0,635.0,5.0,1.0,0.0,0.0,150.5,118.2,HOU
Mark Andrews,2023,BAL,TE,28,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.0,45.0,544.0,6.0,0.0,0.0,0.0,135.4,188.8,BAL
Kyle Pitts,2023,ATL,TE,23,17,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,0.0,90.0,53.0,667.0,3.0,0.0,0.0,0.0,137.3,131.2,ATL
Hunter Henry,2023,NWE,TE,29,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,42.0,419.0,6.0,0.0,0.0,0.0,119.9,145.4,NWE
Dallas Goedert,2023,PHI,TE,28,14,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,59.0,592.0,3.0,0.0,0.0,0.0,136.3,103.6,PHI
Dalton Kincaid,2023,BUF,TE,24,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,73.0,673.0,2.0,1.0,0.0,0.0,150.3,100.8,BUF
Jonnu Smith,2023,ATL,TE,28,17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,50.0,582.0,3.0,1.0,0.0,0.0,124.2,222.3,MIA
Isaiah Likely,2023,BAL,TE,23,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,30.0,411.0,5.0,0.0,0.0,0.0,101.1,123.7,BAL
Cade Otton,2023,TAM,TE,24,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,47.0,455.0,4.0,1.0,1.0,0.0,116.5,140.6,TAM
Tyler Conklin,2023,NYJ,TE,28,17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.0,61.0,621.0,0.0,0.0,0.0,0.0,123.1,121.9,NYJ
Tyler Higbee,2023,LAR,TE,30,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,47.0,495.0,2.0,0.0,0.0,0.0,108.5,26.6,LAR
Juwan Johnson,2023,NOR,TE,27,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,37.0,368.0,4.0,0.0,0.0,0.0,97.8,122.8,NOR
Gerald Everett,2023,LAC,TE,29,15,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,70.0,51.0,411.0,3.0,0.0,0.0,0.0,111.1,11.6,CHI
Chigoziem Okonkwo,2023,TEN,TE,24,17,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,77.0,54.0,528.0,1.0,0.0,0.0,0.0,113.4,113.6,TEN
Tucker Kraft,2023,GNB,TE,23,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,31.0,355.0,2.0,0.0,0.0,0.0,78.5,163.3,GNB
Pat Freiermuth,2023,PIT,TE,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,32.0,308.0,2.0,0.0,1.0,0.0,76.8,168.3,PIT
Michael Mayer,2023,LVR,TE,22,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,27.0,304.0,2.0,0.0,1.0,0.0,71.4,36.6,LVR
Kylen Granson,2023,IND,TE,25,15,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,50.0,30.0,368.0,1.0,0.0,0.0,0.0,73.0,32.2,IND
Noah Gray,2023,KAN,TE,24,17,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,41.0,28.0,305.0,2.0,0.0,0.0,0.0,70.6,113.3,KAN
Noah Fant,2023,SEA,TE,26,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,32.0,414.0,0.0,0.0,0.0,0.0,73.4,104.0,SEA
Tanner Hudson,2023,CIN,TE,29,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,39.0,352.0,1.0,0.0,0.0,0.0,80.2,38.5,CIN
Luke Musgrave,2023,GNB,TE,23,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,34.0,352.0,1.0,0.0,0.0,0.0,75.2,11.5,GNB
Adam Trautman,2023,DEN,TE,26,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,22.0,204.0,3.0,0.0,0.0,0.0,60.4,43.8,DEN
Colby Parkinson,2023,SEA,TE,24,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,25.0,247.0,2.0,0.0,0.0,0.0,61.7,65.4,LAR
Durham Smythe,2023,MIA,TE,28,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,35.0,366.0,0.0,0.0,0.0,0.0,71.6,14.3,MIA
Tommy Tremble,2023,CAR,TE,23,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,23.0,194.0,3.0,0.0,0.0,0.0,60.4,56.4,CAR
Mo Alie-Cox,2023,IND,TE,30,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,161.0,3.0,0.0,1.0,0.0,49.1,32.7,IND
Mike Gesicki,2023,NWE,TE,28,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,29.0,244.0,2.0,0.0,0.0,0.0,65.4,141.5,CIN
Brevin Jordan,2023,HOU,TE,23,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,17.0,219.0,2.0,0.0,0.0,0.0,50.9,2.7,HOU
Dawson Knox,2023,BUF,TE,27,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,22.0,186.0,2.0,0.0,1.0,0.0,54.6,59.1,BUF
Josh Oliver,2023,MIN,TE,26,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,22.0,213.0,2.0,1.0,0.0,0.0,53.3,65.8,MIN
Drew Sample,2023,CIN,TE,27,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,22.0,163.0,2.0,0.0,0.0,0.0,50.3,36.5,CIN
Andrew Ogletree,2023,IND,TE,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,147.0,2.0,0.0,0.0,0.0,35.7,25.9,IND
Daniel Bellinger,2023,NYG,TE,23,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,25.0,255.0,0.0,0.0,0.0,0.0,50.5,26.5,NYG
Pharaoh Brown,2023,NWE,TE,29,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,208.0,1.0,1.0,0.0,0.0,37.8,12.5,SEA
Harrison Bryant,2023,CLE,TE,25,17,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,20.0,13.0,81.0,3.0,1.0,0.0,0.0,37.9,17.6,LVR
Zach Ertz,2023,ARI,TE,33,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,27.0,187.0,1.0,0.0,0.0,0.0,51.7,177.4,WAS
Foster Moreau,2023,NOR,TE,26,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,21.0,193.0,1.0,0.0,0.0,0.0,46.3,103.3,NOR
Hayden Hurst,2023,CAR,TE,30,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,18.0,184.0,1.0,0.0,0.0,0.0,42.4,15.3,LAC
Will Dissly,2023,SEA,TE,27,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,17.0,172.0,1.0,0.0,0.0,0.0,40.2,110.1,LAC
Austin Hooper,2023,LVR,TE,29,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,25.0,234.0,0.0,0.0,0.0,0.0,48.4,108.6,NWE
Johnny Mundt,2023,MIN,TE,29,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,17.0,172.0,1.0,0.0,0.0,0.0,40.2,45.2,MIN
Elijah Higgins,2023,ARI,TE,23,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,14.0,163.0,1.0,0.0,0.0,0.0,36.3,49.2,ARI
Stone Smartt,2023,LAC,TE,25,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,155.0,1.0,0.0,0.0,0.0,32.5,34.8,LAC
Will Mallory,2023,IND,TE,24,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,18.0,207.0,0.0,0.0,0.0,0.0,38.7,6.9,IND
Luke Schoonmaker,2023,DAL,TE,25,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,65.0,2.0,0.0,0.0,0.0,26.5,57.1,DAL
Connor Heyward,2023,PIT,TE,24,17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,23.0,167.0,0.0,0.0,0.0,0.0,39.7,16.0,PIT
MyCole Pruitt,2023,ATL,TE,31,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,110.0,1.0,0.0,0.0,0.0,26.0,16.0,PIT
Davis Allen,2023,LAR,TE,22,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,95.0,1.0,0.0,0.0,0.0,25.5,9.9,LAR
Luke Farrell,2023,JAX,TE,26,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,155.0,0.0,0.0,0.0,0.0,28.5,18.7,JAX
Lucas Krull,2023,DEN,TE,25,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,95.0,1.0,0.0,0.0,0.0,23.5,34.2,DEN
Irv Smith Jr.,2023,CIN,TE,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,18.0,115.0,1.0,1.0,0.0,0.0,33.5,0.0,HOU
John Bates,2023,WAS,TE,26,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,19.0,151.0,0.0,0.0,0.0,0.0,34.1,14.4,WAS
Charlie Kolar,2023,BAL,TE,24,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,87.0,1.0,0.0,0.0,0.0,21.7,28.3,BAL
Jeremy Ruckert,2023,NYJ,TE,23,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,16.0,151.0,0.0,0.0,0.0,0.0,31.1,28.5,NYJ
Josh Whyle,2023,TEN,TE,24,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,94.0,1.0,0.0,0.0,0.0,24.4,60.8,TEN
Brock Wright,2023,DET,TE,25,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,91.0,1.0,0.0,0.0,0.0,28.1,35.0,DET
Jordan Akins,2023,CLE,TE,31,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,132.0,0.0,0.0,0.0,0.0,28.2,91.0,CLE
Stephen Sullivan,2023,CAR,TE,27,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,125.0,0.0,0.0,0.0,0.0,24.5,0.0,CAR
C.J. Uzomah,2023,NYJ,TE,30,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,58.0,1.0,0.0,0.0,0.0,19.8,0.0,PHI
Robert Tonyan,2023,CHI,TE,29,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,112.0,0.0,0.0,0.0,0.0,22.2,0.0,MIN
Brenton Strange,2023,JAX,TE,23,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,35.0,1.0,0.0,0.0,0.0,14.5,91.1,JAX
Marcedes Lewis,2023,CHI,TE,39,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,29.0,1.0,0.0,0.0,0.0,12.9,1.2,CHI
Quintin Morris,2023,BUF,TE,24,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,26.0,1.0,0.0,0.0,0.0,10.6,14.6,BUF
Geoff Swaim,2023,ARI,TE,30,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,94.0,0.0,0.0,0.0,0.0,19.4,1.7,CLE
Ben Sims,2023,GNB,TE,23,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,21.0,1.0,0.0,0.0,0.0,12.1,8.2,GNB
Josiah Deguara,2023,GNB,TE,26,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,65.0,0.0,0.0,0.0,0.0,14.5,4.4,JAX
Payne Durham,2023,TAM,TE,23,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,58.0,0.0,0.0,0.0,0.0,10.8,34.5,TAM
Ko Kieft,2023,TAM,TE,25,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,7.2,0.0,TAM
Ian Thomas,2023,CAR,TE,27,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,56.0,0.0,0.0,0.0,0.0,10.6,3.7,CAR
Darnell Washington,2023,PIT,TE,22,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,61.0,0.0,0.0,0.0,0.0,13.1,45.0,PIT
Mitchell Wilcox,2023,CIN,TE,27,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,56.0,0.0,0.0,0.0,0.0,14.6,0.0,NWE
Grant Calcaterra,2023,PHI,TE,25,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,39.0,0.0,0.0,0.0,0.0,7.9,59.8,PHI
Peyton Hendershot,2023,DAL,TE,24,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,4.0,38.0,0.0,0.0,0.0,0.0,7.8,10.1,KAN
Jack Stoll,2023,PHI,TE,25,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,38.0,0.0,0.0,0.0,0.0,8.8,3.0,2TM
Greg Dulcich,2023,DEN,TE,23,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,25.0,0.0,0.0,0.0,0.0,5.5,7.8,2TM
Julian Hill,2023,MIA,TE,23,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,48.0,0.0,1.0,0.0,0.0,8.8,22.0,MIA
James Mitchell,2023,DET,TE,24,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,28.0,0.0,0.0,0.0,0.0,4.8,0.0,DET
Teagan Quitoriano,2023,HOU,TE,23,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,33.0,0.0,0.0,0.0,0.0,5.3,0.0,HOU
Charlie Woerner,2023,SFO,TE,26,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,32.0,0.0,0.0,0.0,0.0,6.2,11.6,ATL
Kenny Yeboah,2023,NYJ,TE,25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,28.0,0.0,0.0,0.0,0.0,4.8,15.7,NYJ
Nate Adkins,2023,DEN,TE,24,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,22.0,0.0,0.0,0.0,0.0,6.2,43.5,DEN
Chris Manhertz,2023,DEN,TE,31,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,16.0,0.0,0.0,0.0,0.0,3.6,12.0,NYG
Nick Muse,2023,MIN,TE,25,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,3.2,0.0,MIN
Ross Dwelley,2023,SFO,TE,28,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,2.2,1.5,ATL
Tucker Fisk,2023,ATL,TE,24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,1.9,10.9,LAC
John FitzPatrick,2023,ATL,TE,23,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,2.2,1.2,GNB
Eric Saubert,2023,2TM,TE,29,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,4.2,26.7,SFO
Tanner Conner,2023,MIA,TE,25,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,MIA
Princeton Fant,2023,DAL,TE,24,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL
Anthony Firkser,2023,DET,TE,28,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2TM
Parker Hesse,2023,ATL,TE,28,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET
Zack Kuntz,2023,NYJ,TE,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ
Hunter Long,2023,LAR,TE,25,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,LAR
Jordan Matthews,2023,CAR,TE,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR
Brady Russell,2023,SEA,TE,25,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA
Nick Vannett,2023,LAC,TE,30,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.3,48.5,TEN
Travis Vokolek,2023,ARI,TE,25,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI
Blake Whiteheart,2023,ARI,TE,23,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,CLE
Brayden Willis,2023,SFO,TE,24,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SFO
Rodney Williams,2023,PIT,TE,25,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT
